YY,MM,DD,hh,mm,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,PTDY,TIDE
2021,12,19,8,54,10,5.1,5.7,MM,MM,MM,MM,1013.7,18.8,MM,MM,MM,MM,MM
2021,12,19,8,48,90,3.1,3.6,MM,MM,MM,MM,1013.4,18.8,MM,MM,MM,MM,MM
2021,12,19,8,42,90,2.1,4.6,MM,MM,MM,MM,1013.8,18.9,MM,MM,MM,MM,MM
2021,12,19,8,36,10,1,3.1,MM,MM,MM,MM,1013.7,19,MM,MM,MM,MM,MM
2021,12,19,8,30,10,3.1,4.1,MM,MM,MM,MM,1013.7,19,MM,MM,MM,MM,MM
2021,12,19,8,24,350,4.1,4.6,MM,MM,MM,MM,1013.9,19.1,MM,MM,MM,MM,MM
2021,12,19,8,18,350,4.6,5.7,MM,MM,MM,MM,1013.9,19.1,MM,MM,MM,MM,MM
2021,12,19,8,12,340,5.7,6.2,MM,MM,MM,MM,1014.1,19.1,MM,MM,MM,MM,MM
2021,12,19,8,6,330,5.7,6.2,MM,MM,MM,MM,1014.3,19.1,MM,MM,MM,MM,MM
2021,12,19,8,0,330,6.2,6.7,MM,MM,MM,MM,1014.4,19.2,MM,MM,MM,0.4,MM
2021,12,19,7,54,330,6.7,7.7,MM,MM,MM,MM,1014.5,19.3,MM,MM,MM,MM,MM
2021,12,19,7,48,330,6.2,7.2,MM,MM,MM,MM,1014.6,19.2,MM,MM,MM,MM,MM
2021,12,19,7,42,330,6.2,7.2,MM,MM,MM,MM,1014.5,19.2,MM,MM,MM,MM,MM
2021,12,19,7,36,330,7.2,7.7,MM,MM,MM,MM,1014.5,19.3,MM,MM,MM,MM,MM
2021,12,19,7,30,330,7.2,7.7,MM,MM,MM,MM,1014.6,19.3,MM,MM,MM,MM,MM
2021,12,19,7,24,320,7.2,7.7,MM,MM,MM,MM,1014.7,19.4,MM,MM,MM,MM,MM
2021,12,19,7,18,320,7.2,8.2,MM,MM,MM,MM,1014.8,19.4,MM,MM,MM,MM,MM
2021,12,19,7,12,330,6.7,7.2,MM,MM,MM,MM,1014.8,19.5,MM,MM,MM,MM,MM
2021,12,19,7,6,340,6.2,6.7,MM,MM,MM,MM,1014.6,19.5,MM,MM,MM,MM,MM
2021,12,19,7,0,340,5.7,6.2,MM,MM,MM,MM,1014.7,19.5,MM,MM,MM,0,MM
2021,12,19,6,54,340,5.7,6.2,MM,MM,MM,MM,1014.5,19.5,MM,MM,MM,MM,MM
2021,12,19,6,48,350,6.2,6.2,MM,MM,MM,MM,1014.3,19.6,MM,MM,MM,MM,MM
2021,12,19,6,42,350,6.2,6.2,MM,MM,MM,MM,1014.2,19.6,MM,MM,MM,MM,MM
2021,12,19,6,36,350,6.2,6.2,MM,MM,MM,MM,1014.3,19.6,MM,MM,MM,MM,MM
2021,12,19,6,30,350,5.7,6.2,MM,MM,MM,MM,1014.4,19.7,MM,MM,MM,MM,MM
2021,12,19,6,24,350,5.7,6.2,MM,MM,MM,MM,1014.4,19.6,MM,MM,MM,MM,MM
2021,12,19,6,18,350,6.2,6.7,MM,MM,MM,MM,1014.4,19.6,MM,MM,MM,MM,MM
2021,12,19,6,12,350,5.1,8.2,MM,MM,MM,MM,1014.5,19.4,MM,MM,MM,MM,MM
2021,12,19,6,6,350,8.2,9.8,MM,MM,MM,MM,1014.5,19.2,MM,MM,MM,MM,MM
2021,12,19,6,0,350,8.8,10.3,MM,MM,MM,MM,1014.4,19.3,MM,MM,MM,-0.5,MM
2021,12,19,5,54,340,9.8,10.8,MM,MM,MM,MM,1014.4,19.9,MM,MM,MM,MM,MM
2021,12,19,5,48,310,8.2,9.3,MM,MM,MM,MM,1014.4,19.8,MM,MM,MM,MM,MM
2021,12,19,5,42,280,9.3,10.3,MM,MM,MM,MM,1014.3,20,MM,MM,MM,MM,MM
2021,12,19,5,36,290,6.7,11.3,MM,MM,MM,MM,1014.4,19.7,MM,MM,MM,MM,MM
2021,12,19,5,30,290,11.3,12.4,MM,MM,MM,MM,1014.2,19.7,MM,MM,MM,MM,MM
2021,12,19,5,24,MM,0,1,MM,MM,MM,MM,1014,21.1,MM,MM,MM,MM,MM
2021,12,19,5,18,MM,0,0.5,MM,MM,MM,MM,1014,21.1,MM,MM,MM,MM,MM
2021,12,19,5,12,MM,0,2.1,MM,MM,MM,MM,1014,21,MM,MM,MM,MM,MM
2021,12,19,5,6,240,2.1,3.1,MM,MM,MM,MM,1013.9,21.4,MM,MM,MM,MM,MM
2021,12,19,5,0,240,2.6,3.1,MM,MM,MM,MM,1014,21.5,MM,MM,MM,-0.6,MM
2021,12,19,4,54,260,1.5,2.6,MM,MM,MM,MM,1014.1,21.3,MM,MM,MM,MM,MM
2021,12,19,4,48,310,2.1,2.6,MM,MM,MM,MM,1014,21.2,MM,MM,MM,MM,MM
2021,12,19,4,42,210,2.1,2.1,MM,MM,MM,MM,1014.1,21.3,MM,MM,MM,MM,MM
2021,12,19,4,36,310,2.6,3.1,MM,MM,MM,MM,1014.3,21.3,MM,MM,MM,MM,MM
2021,12,19,4,30,250,2.6,2.6,MM,MM,MM,MM,1014.3,21.3,MM,MM,MM,MM,MM
2021,12,19,4,24,290,2.1,2.6,MM,MM,MM,MM,1014.5,21.2,MM,MM,MM,MM,MM
2021,12,19,4,18,270,2.1,3.1,MM,MM,MM,MM,1014.5,21,MM,MM,MM,MM,MM
2021,12,19,4,12,250,2.1,3.1,MM,MM,MM,MM,1014.5,21.1,MM,MM,MM,MM,MM
2021,12,19,4,6,250,3.1,4.1,MM,MM,MM,MM,1014.5,20.9,MM,MM,MM,MM,MM
2021,12,19,4,0,220,4.1,4.6,MM,MM,MM,MM,1014.5,21.3,MM,MM,MM,0,MM
2021,12,19,3,54,200,4.6,6.2,MM,MM,MM,MM,1014.5,21.2,MM,MM,MM,MM,MM
2021,12,19,3,48,210,5.7,6.2,MM,MM,MM,MM,1014.6,21.2,MM,MM,MM,MM,MM
2021,12,19,3,42,190,5.1,6.2,MM,MM,MM,MM,1014.7,21,MM,MM,MM,MM,MM
2021,12,19,3,36,190,4.6,4.6,MM,MM,MM,MM,1014.7,20.9,MM,MM,MM,MM,MM
2021,12,19,3,30,190,4.1,5.1,MM,MM,MM,MM,1014.8,21,MM,MM,MM,MM,MM
2021,12,19,3,24,190,5.1,5.7,MM,MM,MM,MM,1014.8,21.1,MM,MM,MM,MM,MM
2021,12,19,3,18,190,5.1,5.7,MM,MM,MM,MM,1014.8,21.2,MM,MM,MM,MM,MM
2021,12,19,3,12,200,5.7,5.7,MM,MM,MM,MM,1014.9,21.4,MM,MM,MM,MM,MM
2021,12,19,3,6,200,5.7,6.2,MM,MM,MM,MM,1014.9,21.6,MM,MM,MM,MM,MM
2021,12,19,3,0,190,6.2,6.2,MM,MM,MM,MM,1014.9,21.5,MM,MM,MM,0.5,MM
2021,12,19,2,54,190,5.7,5.7,MM,MM,MM,MM,1014.8,21.3,MM,MM,MM,MM,MM
2021,12,19,2,48,190,5.1,6.2,MM,MM,MM,MM,1015,21.2,MM,MM,MM,MM,MM
2021,12,19,2,42,190,5.1,5.7,MM,MM,MM,MM,1014.8,21.3,MM,MM,MM,MM,MM
2021,12,19,2,36,190,5.1,5.7,MM,MM,MM,MM,1014.7,21.3,MM,MM,MM,MM,MM
2021,12,19,2,30,170,4.6,5.1,MM,MM,MM,MM,1014.7,21,MM,MM,MM,MM,MM
2021,12,19,2,24,170,4.6,5.1,MM,MM,MM,MM,1014.8,21.1,MM,MM,MM,MM,MM
2021,12,19,2,18,190,5.1,5.7,MM,MM,MM,MM,1014.8,21.3,MM,MM,MM,MM,MM
2021,12,19,2,12,200,5.1,5.1,MM,MM,MM,MM,1014.9,21.4,MM,MM,MM,MM,MM
2021,12,19,2,6,200,5.1,5.1,MM,MM,MM,MM,1014.7,21.4,MM,MM,MM,MM,MM
2021,12,19,2,0,190,4.1,4.6,MM,MM,MM,MM,1014.6,21,MM,MM,MM,0,MM
2021,12,19,1,54,200,4.1,4.6,MM,MM,MM,MM,1014.5,21.2,MM,MM,MM,MM,MM
2021,12,19,1,48,200,4.6,4.6,MM,MM,MM,MM,1014.5,21.1,MM,MM,MM,MM,MM
2021,12,19,1,42,190,4.1,4.6,MM,MM,MM,MM,1014.5,21.2,MM,MM,MM,MM,MM
2021,12,19,1,36,200,4.6,5.1,MM,MM,MM,MM,1014.4,21.4,MM,MM,MM,MM,MM
2021,12,19,1,30,190,5.1,5.7,MM,MM,MM,MM,1014.4,21.5,MM,MM,MM,MM,MM
2021,12,19,1,24,190,5.1,5.7,MM,MM,MM,MM,1014.4,21.4,MM,MM,MM,MM,MM
2021,12,19,1,18,180,4.6,5.7,MM,MM,MM,MM,1014.6,21.2,MM,MM,MM,MM,MM
2021,12,19,1,12,190,5.1,5.1,MM,MM,MM,MM,1014.5,21.4,MM,MM,MM,MM,MM
2021,12,19,1,6,200,5.1,5.7,MM,MM,MM,MM,1014.6,21.6,MM,MM,MM,MM,MM
2021,12,19,1,0,200,5.7,6.2,MM,MM,MM,MM,1014.7,21.5,MM,MM,MM,0.8,MM
2021,12,19,0,54,170,6.2,6.7,MM,MM,MM,MM,1014.6,21.4,MM,MM,MM,MM,MM
2021,12,19,0,48,200,4.1,6.2,MM,MM,MM,MM,1014.5,20.9,MM,MM,MM,MM,MM
2021,12,19,0,42,210,6.2,6.7,MM,MM,MM,MM,1014.4,21.5,MM,MM,MM,MM,MM
2021,12,19,0,36,210,6.7,7.2,MM,MM,MM,MM,1014.4,21.7,MM,MM,MM,MM,MM
2021,12,19,0,30,210,7.2,7.2,MM,MM,MM,MM,1014.2,21.7,MM,MM,MM,MM,MM
2021,12,19,0,24,210,7.2,7.7,MM,MM,MM,MM,1014.2,21.7,MM,MM,MM,MM,MM
2021,12,19,0,18,210,6.7,7.2,MM,MM,MM,MM,1014.3,21.5,MM,MM,MM,MM,MM
2021,12,19,0,12,210,6.2,6.7,MM,MM,MM,MM,1014.3,21.4,MM,MM,MM,MM,MM
2021,12,19,0,6,200,5.7,6.2,MM,MM,MM,MM,1014.4,21.4,MM,MM,MM,MM,MM
2021,12,19,0,0,200,6.2,6.7,MM,MM,MM,MM,1014.4,21.9,MM,MM,MM,0.4,MM
2021,12,18,23,54,190,6.7,6.7,MM,MM,MM,MM,1014.3,21.7,MM,MM,MM,MM,MM
2021,12,18,23,48,190,6.7,7.2,MM,MM,MM,MM,1014.4,21.9,MM,MM,MM,MM,MM
2021,12,18,23,42,190,6.7,7.7,MM,MM,MM,MM,1014.4,21.9,MM,MM,MM,MM,MM
2021,12,18,23,36,190,6.7,7.2,MM,MM,MM,MM,1014.5,21.5,MM,MM,MM,MM,MM
2021,12,18,23,30,190,6.7,7.2,MM,MM,MM,MM,1014.4,21.4,MM,MM,MM,MM,MM
2021,12,18,23,24,180,6.7,6.7,MM,MM,MM,MM,1014.6,21.3,MM,MM,MM,MM,MM
2021,12,18,23,18,180,6.2,6.7,MM,MM,MM,MM,1014.6,21.3,MM,MM,MM,MM,MM
2021,12,18,23,12,180,6.2,6.7,MM,MM,MM,MM,1014.6,21.3,MM,MM,MM,MM,MM
2021,12,18,23,6,180,6.2,6.7,MM,MM,MM,MM,1014.7,21.3,MM,MM,MM,MM,MM
2021,12,18,23,0,190,6.7,7.2,MM,MM,MM,MM,1014.6,21.4,MM,MM,MM,0.3,MM
2021,12,18,22,54,190,6.7,6.7,MM,MM,MM,MM,1014.4,21.4,MM,MM,MM,MM,MM
2021,12,18,22,48,190,6.7,7.2,MM,MM,MM,MM,1014.3,21.5,MM,MM,MM,MM,MM
2021,12,18,22,42,200,7.2,7.2,MM,MM,MM,MM,1014.3,21.5,MM,MM,MM,MM,MM
2021,12,18,22,36,200,6.7,7.7,MM,MM,MM,MM,1014.1,21.5,MM,MM,MM,MM,MM
2021,12,18,22,30,200,7.2,7.2,MM,MM,MM,MM,1014.1,21.5,MM,MM,MM,MM,MM
2021,12,18,22,24,200,7.2,7.7,MM,MM,MM,MM,1014.2,21.5,MM,MM,MM,MM,MM
2021,12,18,22,18,200,7.7,7.7,MM,MM,MM,MM,1014.1,21.5,MM,MM,MM,MM,MM
2021,12,18,22,12,200,7.7,8.2,MM,MM,MM,MM,1014,21.6,MM,MM,MM,MM,MM
2021,12,18,22,6,190,8.2,8.8,MM,MM,MM,MM,1013.9,21.6,MM,MM,MM,MM,MM
2021,12,18,22,0,190,8.2,8.8,MM,MM,MM,MM,1013.9,21.7,MM,MM,MM,-1.2,MM
2021,12,18,21,54,190,7.7,8.2,MM,MM,MM,MM,1013.9,21.7,MM,MM,MM,MM,MM
2021,12,18,21,48,190,8.2,8.8,MM,MM,MM,MM,1013.8,21.7,MM,MM,MM,MM,MM
2021,12,18,21,42,190,8.8,8.8,MM,MM,MM,MM,1013.8,21.6,MM,MM,MM,MM,MM
2021,12,18,21,36,190,7.7,8.2,MM,MM,MM,MM,1014,21.6,MM,MM,MM,MM,MM
2021,12,18,21,30,190,7.2,7.7,MM,MM,MM,MM,1014,21.6,MM,MM,MM,MM,MM
2021,12,18,21,24,190,7.2,8.2,MM,MM,MM,MM,1014,21.6,MM,MM,MM,MM,MM
2021,12,18,21,18,190,7.7,8.2,MM,MM,MM,MM,1014.1,21.6,MM,MM,MM,MM,MM
2021,12,18,21,12,190,7.7,8.8,MM,MM,MM,MM,1014.1,21.7,MM,MM,MM,MM,MM
2021,12,18,21,6,190,8.2,8.8,MM,MM,MM,MM,1014.1,21.7,MM,MM,MM,MM,MM
2021,12,18,21,0,190,8.2,8.8,MM,MM,MM,MM,1014,21.7,MM,MM,MM,-2.1,MM
2021,12,18,20,54,180,7.7,7.7,MM,MM,MM,MM,1014,21.7,MM,MM,MM,MM,MM
2021,12,18,20,48,180,7.2,7.7,MM,MM,MM,MM,1014,21.7,MM,MM,MM,MM,MM
2021,12,18,20,42,180,6.7,7.2,MM,MM,MM,MM,1014,21.8,MM,MM,MM,MM,MM
2021,12,18,20,36,180,6.7,7.2,MM,MM,MM,MM,1014.1,21.8,MM,MM,MM,MM,MM
2021,12,18,20,30,180,6.7,7.2,MM,MM,MM,MM,1014.1,21.8,MM,MM,MM,MM,MM
2021,12,18,20,24,180,6.7,7.2,MM,MM,MM,MM,1014.2,21.7,MM,MM,MM,MM,MM
2021,12,18,20,18,180,6.7,7.7,MM,MM,MM,MM,1014.2,21.6,MM,MM,MM,MM,MM
2021,12,18,20,12,180,6.7,7.2,MM,MM,MM,MM,1014.3,21.6,MM,MM,MM,MM,MM
2021,12,18,20,6,180,7.2,7.7,MM,MM,MM,MM,1014.3,21.6,MM,MM,MM,MM,MM
2021,12,18,20,0,180,7.2,7.7,MM,MM,MM,MM,1014.3,21.6,MM,MM,MM,-2.8,MM
2021,12,18,19,54,180,6.7,7.2,MM,MM,MM,MM,1014.4,21.7,MM,MM,MM,MM,MM
2021,12,18,19,48,180,6.7,7.2,MM,MM,MM,MM,1014.4,21.9,MM,MM,MM,MM,MM
2021,12,18,19,42,180,6.7,7.2,MM,MM,MM,MM,1014.3,21.9,MM,MM,MM,MM,MM
2021,12,18,19,36,180,6.7,7.2,MM,MM,MM,MM,1014.3,22.1,MM,MM,MM,MM,MM
2021,12,18,19,30,180,6.2,6.7,MM,MM,MM,MM,1014.4,22.2,MM,MM,MM,MM,MM
2021,12,18,19,24,180,6.7,7.2,MM,MM,MM,MM,1014.5,21.9,MM,MM,MM,MM,MM
2021,12,18,19,18,180,7.2,7.7,MM,MM,MM,MM,1014.6,21.8,MM,MM,MM,MM,MM
2021,12,18,19,12,190,7.2,7.7,MM,MM,MM,MM,1014.8,21.8,MM,MM,MM,MM,MM
2021,12,18,19,6,180,6.7,7.2,MM,MM,MM,MM,1015,21.8,MM,MM,MM,MM,MM
2021,12,18,19,0,180,6.7,7.2,MM,MM,MM,MM,1015.1,21.9,MM,MM,MM,-2.8,MM
2021,12,18,18,54,180,6.7,7.2,MM,MM,MM,MM,1015.1,22,MM,MM,MM,MM,MM
2021,12,18,18,48,180,6.7,7.7,MM,MM,MM,MM,1015.2,21.9,MM,MM,MM,MM,MM
2021,12,18,18,42,170,7.2,7.7,MM,MM,MM,MM,1015.3,21.8,MM,MM,MM,MM,MM
2021,12,18,18,36,180,7.2,7.7,MM,MM,MM,MM,1015.4,21.7,MM,MM,MM,MM,MM
2021,12,18,18,30,170,7.2,7.7,MM,MM,MM,MM,1015.3,21.6,MM,MM,MM,MM,MM
2021,12,18,18,24,170,7.2,7.7,MM,MM,MM,MM,1015.3,21.6,MM,MM,MM,MM,MM
2021,12,18,18,18,170,6.7,7.2,MM,MM,MM,MM,1015.4,21.6,MM,MM,MM,MM,MM
2021,12,18,18,12,170,7.2,7.7,MM,MM,MM,MM,1015.7,21.6,MM,MM,MM,MM,MM
2021,12,18,18,6,170,7.2,7.7,MM,MM,MM,MM,1015.9,21.7,MM,MM,MM,MM,MM
2021,12,18,18,0,180,6.7,7.2,MM,MM,MM,MM,1016.1,21.7,MM,MM,MM,-1.5,MM
2021,12,18,17,54,180,7.2,8.2,MM,MM,MM,MM,1016.3,21.9,MM,MM,MM,MM,MM
2021,12,18,17,48,180,6.7,7.2,MM,MM,MM,MM,1016.3,21.8,MM,MM,MM,MM,MM
2021,12,18,17,42,180,6.7,7.2,MM,MM,MM,MM,1016.4,21.8,MM,MM,MM,MM,MM
2021,12,18,17,36,180,6.7,7.2,MM,MM,MM,MM,1016.6,21.7,MM,MM,MM,MM,MM
2021,12,18,17,30,180,6.7,7.2,MM,MM,MM,MM,1016.6,21.8,MM,MM,MM,MM,MM
2021,12,18,17,24,180,6.7,7.2,MM,MM,MM,MM,1016.7,21.7,MM,MM,MM,MM,MM
2021,12,18,17,18,180,6.7,6.7,MM,MM,MM,MM,1016.8,21.7,MM,MM,MM,MM,MM
2021,12,18,17,12,180,6.7,7.2,MM,MM,MM,MM,1017,21.8,MM,MM,MM,MM,MM
2021,12,18,17,6,180,6.7,7.7,MM,MM,MM,MM,1017.1,21.9,MM,MM,MM,MM,MM
2021,12,18,17,0,170,6.2,7.7,MM,MM,MM,MM,1017.1,21.7,MM,MM,MM,-0.3,MM
2021,12,18,16,54,170,7.7,8.2,MM,MM,MM,MM,1017.2,21.7,MM,MM,MM,MM,MM
2021,12,18,16,48,170,7.7,8.8,MM,MM,MM,MM,1017.2,21.9,MM,MM,MM,MM,MM
2021,12,18,16,42,170,8.2,8.8,MM,MM,MM,MM,1017.3,22,MM,MM,MM,MM,MM
2021,12,18,16,36,170,8.2,8.2,MM,MM,MM,MM,1017.3,21.9,MM,MM,MM,MM,MM
2021,12,18,16,30,170,7.2,7.7,MM,MM,MM,MM,1017.4,21.8,MM,MM,MM,MM,MM
2021,12,18,16,24,180,7.2,7.7,MM,MM,MM,MM,1017.4,21.9,MM,MM,MM,MM,MM
2021,12,18,16,18,180,7.2,7.2,MM,MM,MM,MM,1017.5,21.8,MM,MM,MM,MM,MM
2021,12,18,16,12,180,6.7,7.7,MM,MM,MM,MM,1017.6,21.9,MM,MM,MM,MM,MM
2021,12,18,16,6,180,5.1,6.2,MM,MM,MM,MM,1017.7,21.8,MM,MM,MM,MM,MM
2021,12,18,16,0,170,5.1,6.2,MM,MM,MM,MM,1017.9,21.5,MM,MM,MM,0.5,MM
2021,12,18,15,54,170,5.1,5.7,MM,MM,MM,MM,1017.9,21.7,MM,MM,MM,MM,MM
2021,12,18,15,48,170,5.7,6.2,MM,MM,MM,MM,1017.9,21.8,MM,MM,MM,MM,MM
2021,12,18,15,42,170,5.7,7.2,MM,MM,MM,MM,1017.9,21.9,MM,MM,MM,MM,MM
2021,12,18,15,36,170,6.7,7.2,MM,MM,MM,MM,1017.8,21.7,MM,MM,MM,MM,MM
2021,12,18,15,30,160,6.2,7.2,MM,MM,MM,MM,1017.8,21.5,MM,MM,MM,MM,MM
2021,12,18,15,24,170,6.2,8.2,MM,MM,MM,MM,1017.7,21.8,MM,MM,MM,MM,MM
2021,12,18,15,18,160,6.2,6.7,MM,MM,MM,MM,1017.7,21.7,MM,MM,MM,MM,MM
2021,12,18,15,12,160,6.2,6.2,MM,MM,MM,MM,1017.7,21.6,MM,MM,MM,MM,MM
2021,12,18,15,6,160,6.2,6.7,MM,MM,MM,MM,1017.7,21.4,MM,MM,MM,MM,MM
2021,12,18,15,0,160,6.7,6.7,MM,MM,MM,MM,1017.6,21.3,MM,MM,MM,0.4,MM
2021,12,18,14,54,170,6.7,7.2,MM,MM,MM,MM,1017.7,21.2,MM,MM,MM,MM,MM
2021,12,18,14,48,170,7.2,7.2,MM,MM,MM,MM,1017.7,21.2,MM,MM,MM,MM,MM
2021,12,18,14,42,170,7.2,7.7,MM,MM,MM,MM,1017.7,21.5,MM,MM,MM,MM,MM
2021,12,18,14,36,170,7.2,7.2,MM,MM,MM,MM,1017.6,21.4,MM,MM,MM,MM,MM
2021,12,18,14,30,170,6.7,7.2,MM,MM,MM,MM,1017.6,21.3,MM,MM,MM,MM,MM
2021,12,18,14,24,170,6.2,6.7,MM,MM,MM,MM,1017.6,21.2,MM,MM,MM,MM,MM
2021,12,18,14,18,170,6.7,6.7,MM,MM,MM,MM,1017.6,21.2,MM,MM,MM,MM,MM
2021,12,18,14,12,170,5.7,6.2,MM,MM,MM,MM,1017.5,21.2,MM,MM,MM,MM,MM
2021,12,18,14,6,170,5.7,6.2,MM,MM,MM,MM,1017.5,21.2,MM,MM,MM,MM,MM
2021,12,18,14,0,160,5.7,5.7,MM,MM,MM,MM,1017.4,21.2,MM,MM,MM,0.4,MM
2021,12,18,13,54,170,5.1,5.7,MM,MM,MM,MM,1017.4,21.2,MM,MM,MM,MM,MM
2021,12,18,13,48,170,5.1,5.1,MM,MM,MM,MM,1017.4,21,MM,MM,MM,MM,MM
2021,12,18,13,42,180,5.1,5.1,MM,MM,MM,MM,1017.4,20.9,MM,MM,MM,MM,MM
2021,12,18,13,36,180,5.1,5.7,MM,MM,MM,MM,1017.4,21,MM,MM,MM,MM,MM
2021,12,18,13,30,180,5.1,5.7,MM,MM,MM,MM,1017.4,20.9,MM,MM,MM,MM,MM
2021,12,18,13,24,170,5.7,6.2,MM,MM,MM,MM,1017.4,20.9,MM,MM,MM,MM,MM
2021,12,18,13,18,180,6.2,6.2,MM,MM,MM,MM,1017.4,21.1,MM,MM,MM,MM,MM
2021,12,18,13,12,180,5.7,5.7,MM,MM,MM,MM,1017.4,21.1,MM,MM,MM,MM,MM
2021,12,18,13,6,190,5.7,5.7,MM,MM,MM,MM,1017.4,21.2,MM,MM,MM,MM,MM
2021,12,18,13,0,190,5.7,5.7,MM,MM,MM,MM,1017.4,21.2,MM,MM,MM,0.5,MM
2021,12,18,12,54,180,5.7,6.2,MM,MM,MM,MM,1017.4,21.2,MM,MM,MM,MM,MM
2021,12,18,12,48,180,6.2,6.2,MM,MM,MM,MM,1017.4,21.2,MM,MM,MM,MM,MM
2021,12,18,12,42,180,5.7,6.2,MM,MM,MM,MM,1017.4,21.2,MM,MM,MM,MM,MM
2021,12,18,12,36,190,6.2,6.2,MM,MM,MM,MM,1017.4,21.2,MM,MM,MM,MM,MM
2021,12,18,12,30,190,6.2,6.2,MM,MM,MM,MM,1017.4,21.2,MM,MM,MM,MM,MM
2021,12,18,12,24,190,6.2,6.2,MM,MM,MM,MM,1017.4,21.2,MM,MM,MM,MM,MM
2021,12,18,12,18,190,6.2,6.2,MM,MM,MM,MM,1017.3,21.1,MM,MM,MM,MM,MM
2021,12,18,12,12,190,6.2,6.2,MM,MM,MM,MM,1017.2,21.1,MM,MM,MM,MM,MM
2021,12,18,12,6,180,6.2,6.2,MM,MM,MM,MM,1017.3,21,MM,MM,MM,MM,MM
2021,12,18,12,0,180,6.2,6.7,MM,MM,MM,MM,1017.2,21,MM,MM,MM,0,MM
2021,12,18,11,54,170,6.2,6.7,MM,MM,MM,MM,1017.2,20.9,MM,MM,MM,MM,MM
2021,12,18,11,48,180,6.2,6.7,MM,MM,MM,MM,1017.2,20.9,MM,MM,MM,MM,MM
2021,12,18,11,42,180,6.2,6.7,MM,MM,MM,MM,1017.1,20.9,MM,MM,MM,MM,MM
2021,12,18,11,36,180,6.7,6.7,MM,MM,MM,MM,1017,21,MM,MM,MM,MM,MM
2021,12,18,11,30,180,6.7,6.7,MM,MM,MM,MM,1017,20.9,MM,MM,MM,MM,MM
2021,12,18,11,24,180,6.7,7.2,MM,MM,MM,MM,1017,21,MM,MM,MM,MM,MM
2021,12,18,11,18,180,6.7,6.7,MM,MM,MM,MM,1017,20.9,MM,MM,MM,MM,MM
2021,12,18,11,12,180,6.7,6.7,MM,MM,MM,MM,1016.9,20.9,MM,MM,MM,MM,MM
2021,12,18,11,6,180,6.2,6.2,MM,MM,MM,MM,1016.9,20.9,MM,MM,MM,MM,MM
2021,12,18,11,0,180,5.7,6.2,MM,MM,MM,MM,1017,20.9,MM,MM,MM,-0.5,MM
2021,12,18,10,54,180,6.2,6.2,MM,MM,MM,MM,1017,21,MM,MM,MM,MM,MM
2021,12,18,10,48,180,6.2,6.7,MM,MM,MM,MM,1017,21,MM,MM,MM,MM,MM
2021,12,18,10,42,170,6.2,7.2,MM,MM,MM,MM,1017,21,MM,MM,MM,MM,MM
2021,12,18,10,36,180,6.7,7.2,MM,MM,MM,MM,1017,21.1,MM,MM,MM,MM,MM
2021,12,18,10,30,180,6.7,7.2,MM,MM,MM,MM,1017,21.1,MM,MM,MM,MM,MM
2021,12,18,10,24,180,6.7,6.7,MM,MM,MM,MM,1017,21.1,MM,MM,MM,MM,MM
2021,12,18,10,18,180,5.7,6.7,MM,MM,MM,MM,1017,20.9,MM,MM,MM,MM,MM
2021,12,18,10,12,170,6.2,6.7,MM,MM,MM,MM,1017,21,MM,MM,MM,MM,MM
2021,12,18,10,6,170,6.2,6.7,MM,MM,MM,MM,1017,21,MM,MM,MM,MM,MM
2021,12,18,10,0,170,6.7,7.7,MM,MM,MM,MM,1016.9,21,MM,MM,MM,-0.7,MM
2021,12,18,9,54,170,7.7,8.2,MM,MM,MM,MM,1016.9,21.1,MM,MM,MM,MM,MM
2021,12,18,9,48,170,8.2,8.2,MM,MM,MM,MM,1016.9,21.2,MM,MM,MM,MM,MM
2021,12,18,9,42,170,7.7,8.2,MM,MM,MM,MM,1017,21.1,MM,MM,MM,MM,MM
2021,12,18,9,36,160,7.7,8.2,MM,MM,MM,MM,1017.1,21.1,MM,MM,MM,MM,MM
2021,12,18,9,30,170,8.2,8.8,MM,MM,MM,MM,1017.1,21.1,MM,MM,MM,MM,MM
2021,12,18,9,24,160,7.7,8.2,MM,MM,MM,MM,1017.1,21.1,MM,MM,MM,MM,MM
2021,12,18,9,18,160,7.2,7.7,MM,MM,MM,MM,1017.2,21.1,MM,MM,MM,MM,MM
2021,12,18,9,12,160,7.7,8.2,MM,MM,MM,MM,1017.2,21.1,MM,MM,MM,MM,MM
2021,12,18,9,6,160,7.7,8.8,MM,MM,MM,MM,1017.2,21.2,MM,MM,MM,MM,MM
2021,12,18,9,0,160,7.7,8.2,MM,MM,MM,MM,1017.2,21,MM,MM,MM,-0.8,MM
2021,12,18,8,54,160,7.7,8.2,MM,MM,MM,MM,1017.2,21,MM,MM,MM,MM,MM
2021,12,18,8,48,160,8.2,8.2,MM,MM,MM,MM,1017.2,21.1,MM,MM,MM,MM,MM
2021,12,18,8,42,160,8.2,8.8,MM,MM,MM,MM,1017.2,21,MM,MM,MM,MM,MM
2021,12,18,8,36,160,8.2,8.8,MM,MM,MM,MM,1017.2,21,MM,MM,MM,MM,MM
2021,12,18,8,30,150,8.2,8.8,MM,MM,MM,MM,1017.3,21,MM,MM,MM,MM,MM
2021,12,18,8,24,150,8.2,8.8,MM,MM,MM,MM,1017.3,21,MM,MM,MM,MM,MM
